id,name,name_in_home_country,value,number,contract_expiry,birthplace,date_of_birth,height,position,main_position,other_position,citizenship,international_team,foot,current_club,player_agent,outfitter,url,age,last_name,simple_name
65857fdf,Tim Skarke,,3.0,27.0,"Jun 30, 2024",Heidenheim an der ...,09/7/1996,1.81,winger,winger,winger,Germany,Germany U21,right,SV Darmstadt 98,Unique Sports Group,Unknown,https://www.transfermarkt.com/tim-skarke/profil/spieler/287920,27,Skarke,Tim Skarke
658d44be,Daam Foulon,Daam Wonnebald Foulon,1.0,23.0,"Jun 30, 2025",Mechelen,03/23/1999,1.8,full-back,full-back,winger,Belgium,Belgium U21,left,KV Mechelen,Stirr Associates,Unknown,https://www.transfermarkt.com/daam-foulon/profil/spieler/338637,25,Foulon,Daam Foulon
65bbfba3,Danylo Ignatenko,Date of birth/Age:,1.0,6.0,"Jun 30, 2026",Zaporizhya,03/13/1997,1.9,central midfield,central midfield,defensive midfield,Ukraine,,right,FC Girondins Bordeaux,ProStar,adidas,https://www.transfermarkt.com/danylo-ignatenko/profil/spieler/376082,27,Ignatenko,Danylo Ignatenko
65bf7e2b,Aaron Zehnter,,0.7,32.0,-,Sonderhofen,10/31/2004,1.8,winger,winger,full-back,Germany,,left,SC Paderborn 07,Karl M. Herzog,Unknown,https://www.transfermarkt.com/aaron-zehnter/profil/spieler/730484,19,Zehnter,Aaron Zehnter
65c3efa2,Odel Offiah,Odeluga Joshua Offiah,0.3,42.0,"Jun 30, 2025",London,10/26/2002,1.87,centre-back,centre-back,full-back,England,,right,Brighton & Hove Albion U21,CAA Stellar,Unknown,https://www.transfermarkt.com/odel-offiah/profil/spieler/567597,21,Offiah,Odel Offiah
65c55288,Youssouf Ndayishimiye,,18.0,55.0,"Jun 30, 2027",Bujumbura,10/27/1998,1.83,defensive midfield,defensive midfield,centre-back,Burundi,Burundi,right,OGC Nice,FutureBall,Unknown,https://www.transfermarkt.com/youssouf-ndayishimiye/profil/spieler/674612,25,Ndayishimiye,Youssouf Ndayishimiye
65c75ea8,Andrea Nalini,,0.125,7.0,"Jun 30, 2024",Isola della Scala,06/20/1990,1.8,winger,winger,winger,Italy,,right,Virtusvecomp Verona,Unknown,Unknown,https://www.transfermarkt.com/andrea-nalini/profil/spieler/278578,33,Nalini,Andrea Nalini
65d62814,Antonio Adán,Antonio Adán Garrido,0.8,1.0,"Jun 30, 2024",Madrid,05/13/1987,1.9,goalkeeper,goalkeeper,undefined,Spain,Spain U21,left,Sporting CP,Gesport Espizua SL,Unknown,https://www.transfermarkt.com/antonio-adan/profil/spieler/44062,36,Adán,Antonio Adan
65d750b5,Gabi,,0.0,,,Madrid,07/10/1983,1.81,central midfield,central midfield,defensive midfield,Spain,Spain U21,right,Retired,Manuel García,Unknown,https://www.transfermarkt.com/gabi/profil/spieler/22969,40,Gabi,Gabi
65e4dede,Lorenco Simic,Lorenco Šimić,0.75,44.0,"Jun 30, 2026",Split,07/15/1996,1.95,centre-back,centre-back,undefined,Croatia,Croatia U21,right,Maccabi Haifa,MVP United,Unknown,https://www.transfermarkt.com/lorenco-simic/profil/spieler/226093,27,Simic,Lorenco Simic
65fcf987,Jean Botué,Kouame Jean Fiacre Botué,0.35,11.0,"Dec 31, 2024",Marcory,08/7/2002,1.76,forward,forward,winger,Burkina Faso,Burkina U20,left,FC Inter Turku,TILL I SHINE,Unknown,https://www.transfermarkt.com/jean-botue/profil/spieler/649457,21,Botué,Jean Botue
65fd099c,Abdou Harroui,Abderrahman Harroui,2.0,21.0,"Jun 30, 2026",Leiden,01/13/1998,1.82,central midfield,central midfield,winger,Morocco,Morocco,both,Frosinone Calcio,PRO10 Sports,Unknown,https://www.transfermarkt.com/abdou-harroui/profil/spieler/416386,26,Harroui,Abdou Harroui
66017b9d,Bruno Méndez,Bruno Méndez Cittadini,6.0,2.0,"Jun 30, 2027",Montevideo,09/10/1999,1.8,centre-back,centre-back,full-back,Uruguay,Uruguay,right,Granada CF,AGN Football,adidas,https://www.transfermarkt.com/bruno-mendez/profil/spieler/552912,24,Méndez,Bruno Mendez
6603fed7,Ricardo Horta,Ricardo Jorge da Luz Horta,18.0,21.0,"Jun 30, 2028",Almada,09/15/1994,1.73,winger,winger,forward,Portugal,,right,SC Braga,Proeleven S.A.,Unknown,https://www.transfermarkt.com/ricardo-horta/profil/spieler/261927,29,Horta,Ricardo Horta
6604165d,Filippo Melegoni,,1.0,72.0,"Jun 30, 2024",Bergamo,02/18/1999,1.86,central midfield,central midfield,attacking midfield,Italy,Italy U21,right,AC Reggiana 1919,GR Sports,Unknown,https://www.transfermarkt.com/filippo-melegoni/profil/spieler/315862,25,Melegoni,Filippo Melegoni
6605c8ae,Junior Brandão,,0.35,95.0,-,Ibiúna,01/7/1995,1.87,forward,forward,winger,Brazil,,right,Bhayangkara Presisi Indonesia FC,HABILIS SPORTS,Unknown,https://www.transfermarkt.com/junior-brandao/profil/spieler/592351,29,Brandão,Junior Brandao
6605d143,Habib Diallo,Habibou Mouhamadou Diallo,12.0,20.0,-,Thiès,06/18/1995,1.86,forward,forward,undefined,Senegal,Senegal,right,Al-Shabab FC,Wasserman,Unknown,https://www.transfermarkt.com/habib-diallo/profil/spieler/344888,28,Diallo,Habib Diallo
660e71be,Miguel Azeez,,0.5,18.0,"Jun 30, 2024",London,09/20/2002,1.8,central midfield,central midfield,attacking midfield,England,England U20,right,CD Atlético Baleares,CAA Stellar,adidas,https://www.transfermarkt.com/miguel-azeez/profil/spieler/547533,21,Azeez,Miguel Azeez
66116290,Radamel Falcao,Radamel Falcao García Zárate,0.9,9.0,"Jun 30, 2024",Santa Marta,02/10/1986,1.77,forward,forward,undefined,Colombia,Colombia,right,Rayo Vallecano,Borja Couce,Nike,https://www.transfermarkt.com/falcao/profil/spieler/39152,38,Falcao,Radamel Falcao
6612cd8c,Josh Onomah,Joshua Oghenetega Peter Onomah,0.7,,,London,04/27/1997,1.85,central midfield,central midfield,attacking midfield,England,England U21,right,Without Club,Unknown,Unknown,https://www.transfermarkt.com/josh-onomah/profil/spieler/243589,26,Onomah,Josh Onomah
6613c819,Tomas Soucek,Tomáš Souček,35.0,28.0,"Jun 30, 2027",Havlíčkův Brod,02/27/1995,1.92,defensive midfield,defensive midfield,central midfield,Czech Republic,Czechia,right,West Ham United,Int. Sport,Unknown,https://www.transfermarkt.com/tomas-soucek/profil/spieler/283628,29,Soucek,Tomas Soucek
661e2822,Carlos García,Carlos García-Die Sánchez,0.2,18.0,"Jun 30, 2024",Barcelona,07/7/2000,1.88,centre-back,centre-back,undefined,Spain,,right,Córdoba CF,OFSPORTS,Unknown,https://www.transfermarkt.com/carlos-garcia/profil/spieler/628494,23,García,Carlos Garcia
6620c21a,Kassoum Ouattara,,6.0,20.0,"Jun 30, 2028",Paris,10/14/2004,1.76,full-back,full-back,winger,France,,left,AS Monaco,PREMIER'ART,Unknown,https://www.transfermarkt.com/kassoum-ouattara/profil/spieler/947360,19,Ouattara,Kassoum Ouattara
6622454d,Hakim Ziyech,Date of birth/Age:,9.0,22.0,"Jun 30, 2024",Dronten,03/19/1993,1.8,winger,winger,attacking midfield,Morocco,Morocco,left,Galatasaray,HZ INTERNATIONAL,Nike,https://www.transfermarkt.com/hakim-ziyech/profil/spieler/217111,31,Ziyech,Hakim Ziyech
6636496a,Víctor García,Víctor García Raja,0.4,17.0,"Jun 30, 2024",Valencia,09/16/1997,1.8,full-back,full-back,winger,Spain,,right,AD Alcorcón,PROTIO SPORT,Unknown,https://www.transfermarkt.com/victor-garcia/profil/spieler/590690,26,García,Victor Garcia
66385c46,Levin Öztunali,Levin Mete Öztunali,0.7,21.0,"Jun 30, 2026",Hamburg,03/15/1996,1.84,winger,winger,attacking midfield,Germany,Germany U21,right,Hamburger SV,CAA Stellar,Nike,https://www.transfermarkt.com/levin-oztunali/profil/spieler/168543,28,Öztunali,Levin Oztunali
6639e500,Andreas Pereira,Andreas Hugo Hoelgebaum Pereira,20.0,18.0,"Jun 30, 2026",Duffel,01/1/1996,1.78,attacking midfield,attacking midfield,central midfield,Brazil,Brazil,right,Fulham FC,Bertolucci Sports,adidas,https://www.transfermarkt.com/andreas-pereira/profil/spieler/203394,28,Pereira,Andreas Pereira
663e080e,Janis Blaswich,Janis Jonathan Blaswich,3.0,21.0,"Jun 30, 2026",Willich,05/2/1991,1.93,goalkeeper,goalkeeper,undefined,Germany,,right,RB Leipzig,PRO Profil GmbH,adidas,https://www.transfermarkt.com/janis-blaswich/profil/spieler/81173,32,Blaswich,Janis Blaswich
6644712a,Yassin Fekir,,0.25,18.0,"Jun 30, 2026",Lyon,05/5/1997,1.7,attacking midfield,attacking midfield,winger,France,,right,Betis Deportivo Balompié,Unknown,Unknown,https://www.transfermarkt.com/yassin-fekir/profil/spieler/395694,26,Fekir,Yassin Fekir
664590fa,Marcel Sobottka,,1.0,31.0,"Jun 30, 2025",Gelsenkirchen,04/25/1994,1.83,defensive midfield,defensive midfield,central midfield,Germany,Germany U20,right,Fortuna Düsseldorf,Sports eXcellence,Unknown,https://www.transfermarkt.com/marcel-sobottka/profil/spieler/119044,29,Sobottka,Marcel Sobottka
6652cf96,Óscar Gil,scar Gil Regaño,1.0,2.0,"Jun 30, 2024",Elche,04/26/1998,1.75,full-back,full-back,undefined,Spain,Spain,both,RCD Espanyol Barcelona,Unknown,Unknown,https://www.transfermarkt.com/oscar-gil/profil/spieler/544106,25,Gil,Oscar Gil
6662d731,Federico Ravaglia,,0.45,34.0,"Jun 30, 2026",Bologna,11/11/1999,1.96,goalkeeper,goalkeeper,undefined,Italy,,right,Bologna FC 1909,BC Group,Unknown,https://www.transfermarkt.com/federico-ravaglia/profil/spieler/390304,24,Ravaglia,Federico Ravaglia
66654daa,Nahuel Tenaglia,Facundo Nahuel Tenaglia,1.0,14.0,"Jun 30, 2027",Saladillo,02/21/1996,1.81,full-back,full-back,centre-back,Argentina,,right,Deportivo Alavés,Universal Twenty Two,Puma,https://www.transfermarkt.com/nahuel-tenaglia/profil/spieler/533568,28,Tenaglia,Nahuel Tenaglia
66784dee,Dennis Johnsen,Dennis Tørset Johnsen,2.0,71.0,"Jun 30, 2027",Skien,02/17/1998,1.85,winger,winger,winger,Norway,Norway,right,US Cremonese,PURE,Unknown,https://www.transfermarkt.com/dennis-johnsen/profil/spieler/406042,26,Johnsen,Dennis Johnsen
667b65da,Etienne Green,,0.8,42.0,"Jun 30, 2025",Colchester,07/19/2000,1.91,goalkeeper,goalkeeper,undefined,England,England U21,right,AS Saint-Étienne,Pro Eleven Agency,Unknown,https://www.transfermarkt.com/etienne-green/profil/spieler/696849,23,Green,Etienne Green
6690ef25,Pedro Mendes,Pedro Filipe Teodósio Mendes,0.8,5.0,"Jun 30, 2024",Neuchâtel,10/1/1990,1.86,centre-back,centre-back,full-back,Portugal,Portugal,right,CF Estrela Amadora SAD,Proeleven S.A.,Unknown,https://www.transfermarkt.com/pedro-mendes/profil/spieler/72857,33,Mendes,Pedro Mendes
66a9470c,Federico Marigosu,,0.1,17.0,"Jun 30, 2024",Cagliari,04/21/2001,1.76,attacking midfield,attacking midfield,winger,Italy,Italy U20,right,FC Trapani 1905,Kael Grimaldi,adidas,https://www.transfermarkt.com/federico-marigosu/profil/spieler/459504,22,Marigosu,Federico Marigosu
66b76d44,Emiliano Buendía,Emiliano Buendía Stati,22.0,10.0,"Jun 30, 2026",Mar del Plata,12/25/1996,1.72,winger,winger,winger,Argentina,Argentina,right,Aston Villa,Universal Twenty Two,Unknown,https://www.transfermarkt.com/emiliano-buendia/profil/spieler/321247,27,Buendía,Emiliano Buendia
6722d4f0,Tyrese Francois,Tyrese Jay Francois,0.5,35.0,"Jun 30, 2024",Campbell Town,07/16/2000,1.73,central midfield,central midfield,defensive midfield,Australia,Australia,left,Vejle Boldklub,CAA Base Ltd,Unknown,https://www.transfermarkt.com/tyrese-francois/profil/spieler/528888,23,Francois,Tyrese Francois
6743cef5,Tatsuya Ito,Date of birth/Age:,0.7,37.0,"Jun 30, 2024","Taito, Tokyo",06/26/1997,1.63,winger,winger,attacking midfield,Japan,Japan,left,FC Magdeburg,M&Y Management,Unknown,https://www.transfermarkt.com/tatsuya-ito/profil/spieler/381248,26,Ito,Tatsuya Ito
6763373d,Miguel de la Fuente,Miguel de la Fuente Escudero,2.0,9.0,"Jun 30, 2024",Tudela de Duero ...,09/3/1999,1.82,forward,forward,undefined,Spain,Spain U19,right,CD Leganés,Bahía Internacional,adidas,https://www.transfermarkt.com/miguel-de-la-fuente/profil/spieler/480883,24,de la Fuente,Miguel de la Fuente
6763f716,Leny Yoro,,40.0,15.0,"Jun 30, 2025",Saint-Maurice,11/13/2005,1.9,centre-back,centre-back,undefined,France,France U23,right,LOSC Lille,Gestifute,Unknown,https://www.transfermarkt.com/leny-yoro/profil/spieler/923831,18,Yoro,Leny Yoro
67669ce7,Aarón Escandell,Aarón Escandell Banacloche,1.0,1.0,"Jun 30, 2025",Carcaixent,09/27/1995,1.84,goalkeeper,goalkeeper,undefined,Spain,,right,UD Las Palmas,Wasserman,Unknown,https://www.transfermarkt.com/aaron-escandell/profil/spieler/284430,28,Escandell,Aaron Escandell
676ff98c,David Otto,,0.5,17.0,"Jun 30, 2025",Pforzheim,03/3/1999,1.85,forward,forward,attacking midfield,Germany,Germany U20,right,SV Sandhausen,Unique Sports Group,Unknown,https://www.transfermarkt.com/david-otto/profil/spieler/362184,25,Otto,David Otto
677da306,Felix Uduokhai,Ohis Felix Uduokhai,7.0,19.0,"Jun 30, 2025",Annaberg-Buchholz,09/9/1997,1.93,centre-back,centre-back,full-back,Germany,Germany,left,FC Augsburg,CN Sports,Nike,https://www.transfermarkt.com/felix-uduokhai/profil/spieler/278343,26,Uduokhai,Felix Uduokhai
677ee102,Yannick Cahuzac,,0.0,,,Ajaccio,01/18/1985,1.78,defensive midfield,defensive midfield,central midfield,France,,right,Retired,Soccer Connect,Unknown,https://www.transfermarkt.com/yannick-cahuzac/profil/spieler/44686,39,Cahuzac,Yannick Cahuzac
6796e284,Pedrinho,,6.0,38.0,"Jun 30, 2024",Maceió,04/13/1998,1.72,winger,winger,forward,Brazil,Brazil U23,left,Clube Atlético Mineiro,Bertolucci Sports,Nike,https://www.transfermarkt.com/pedrinho/profil/spieler/515208,26,Pedrinho,Pedrinho
67ac5bb8,Gabriel Magalhães,Gabriel dos Santos Magalhães,65.0,6.0,"Jun 30, 2027",São Paulo,12/19/1997,1.9,centre-back,centre-back,undefined,Brazil,,left,Arsenal FC,Bertolucci Sports,Unknown,https://www.transfermarkt.com/gabriel/profil/spieler/435338,26,Magalhães,Gabriel Magalhaes
67b054d1,Jukka Raitala,,0.15,22.0,"Dec 31, 2025",Kerava,09/15/1988,1.81,centre-back,centre-back,full-back,Finland,Finland,both,IF Gnistan,no agent,Unknown,https://www.transfermarkt.com/jukka-raitala/profil/spieler/47785,35,Raitala,Jukka Raitala
67b3d74b,André Almeida,André Gomes Magalhães de Almeida,0.2,,,Lisboa,09/10/1990,1.85,full-back,full-back,full-back,Portugal,Portugal,right,Without Club,NEWROFOOT LDA,Unknown,https://www.transfermarkt.com/andre-almeida/profil/spieler/83466,33,Almeida,Andre Almeida
67b7357e,Senou Coulibaly,,0.6,5.0,"May 31, 2025",Pontoise,09/4/1994,1.93,centre-back,centre-back,full-back,Mali,Mali,right,Omonia Nicosia,NGA corp,Unknown,https://www.transfermarkt.com/senou-coulibaly/profil/spieler/596240,29,Coulibaly,Senou Coulibaly
67ca8566,Stuart Dallas,Stuart Alan Dallas,0.0,,,Cookstown,04/19/1991,1.83,winger,winger,full-back,Northern Ireland,N. Ireland,right,Retired,Major League Sports,Unknown,https://www.transfermarkt.com/stuart-dallas/profil/spieler/158764,33,Dallas,Stuart Dallas
67cdbc0e,Arturo Vidal,Arturo Erasmo Vidal Pardo,0.4,23.0,"Dec 31, 2024",San Joaquín,05/22/1987,1.8,central midfield,central midfield,defensive midfield,Chile,,right,CSD Colo-Colo,Vibra Futbol,Nike,https://www.transfermarkt.com/arturo-vidal/profil/spieler/37666,36,Vidal,Arturo Vidal
67d23ab0,Tom Ince,Thomas Paul Ince,1.0,7.0,"Jun 30, 2025",Stockport,01/30/1992,1.78,winger,winger,winger,England,England U21,left,Watford FC,Unknown,Unknown,https://www.transfermarkt.com/tom-ince/profil/spieler/157368,32,Ince,Tom Ince
67d251a2,Nicolas Basin,,0.0,,,Forbach,07/22/1998,1.82,full-back,full-back,undefined,France,,left,Retired,JL Sport Consulting,Unknown,https://www.transfermarkt.com/nicolas-basin/profil/spieler/365952,25,Basin,Nicolas Basin
67f649be,Andrei Radu,Ionuț Andrei Radu,3.0,20.0,"Jun 30, 2024",Bucharest,05/28/1997,1.88,goalkeeper,goalkeeper,undefined,Romania,,right,AFC Bournemouth,Oscar Damiani,Unknown,https://www.transfermarkt.com/ionut-radu/profil/spieler/303657,26,Radu,Andrei Radu
6813ac34,Pablo Zabaleta,Pablo Javier Zabaleta Girod,0.0,,,Buenos Aires,01/16/1985,1.76,full-back,full-back,full-back,Argentina,Argentina,right,Retired,Entourage Football,Nike,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,39,Zabaleta,Pablo Zabaleta
6817095b,Vincenzo Millico,,0.5,10.0,"Jun 30, 2026",Torino,08/12/2000,1.74,winger,winger,forward,Italy,Italy U19,right,Calcio Foggia 1920,One Players' Agent,Unknown,https://www.transfermarkt.com/vincenzo-millico/profil/spieler/390159,23,Millico,Vincenzo Millico
68252d6d,Josip Ilicic,Josip Iličić,0.3,72.0,"Jun 30, 2025",Prijedor,01/29/1988,1.9,attacking midfield,attacking midfield,forward,Slovenia,Slovenia,left,NK Maribor,AR Sport Management,Nike,https://www.transfermarkt.com/josip-ilicic/profil/spieler/80351,36,Ilicic,Josip Ilicic
683788fd,Josete Miranda,José Antonio Miranda Boacho,0.35,10.0,"Jun 30, 2024",Getafe,07/22/1998,1.7,winger,winger,forward,Equatorial Guinea,,right,Niki Volou,Niagara Sports,Unknown,https://www.transfermarkt.com/josete-miranda/profil/spieler/355336,25,Miranda,Josete Miranda
683a1d81,Alexandru Țîrlea,Alexandru Mircea Țîrlea,0.1,20.0,"Jun 30, 2025",Alcalá de Henares,03/28/2000,1.82,full-back,full-back,winger,Romania,Romania U23,right,Gimnàstic de Tarragona,Gesport Espizua SL,Unknown,https://www.transfermarkt.com/alexandru-tirlea/profil/spieler/319253,24,Țîrlea,Alexandru Tirlea
683b919f,Sebastián Rincón,Sebastián Rincón Lucumí,0.0,,-,Santiago de Cali,01/14/1994,1.85,winger,winger,undefined,Colombia,,right,Naft Al-Wassat SC,Silvio Villalba,Unknown,https://www.transfermarkt.com/sebastian-rincon/profil/spieler/223917,30,Rincón,Sebastian Rincon
683dec01,Burak İnce,Burak İnce,0.6,26.0,"Jun 30, 2025",Manisa,01/20/2004,1.82,winger,winger,attacking midfield,Türkiye,,left,Slask Wroclaw,GROW,Nike,https://www.transfermarkt.com/burak-ince/profil/spieler/697144,20,İnce,Burak Ince
6841f107,Alessandro Vogliacco,,2.0,14.0,"Jun 30, 2026",Acquaviva delle ...,09/14/1998,1.86,centre-back,centre-back,full-back,Italy,Italy U21,right,Genoa CFC,MM-Management,Unknown,https://www.transfermarkt.com/alessandro-vogliacco/profil/spieler/330208,25,Vogliacco,Alessandro Vogliacco
6853490f,Malcom,,30.0,77.0,"Jun 30, 2027",São Paulo,02/26/1997,1.71,winger,winger,winger,Brazil,,left,Al-Hilal SFC,Elenko Sports Ltda.,adidas,https://www.transfermarkt.com/malcom/profil/spieler/323704,27,Malcom,Malcom
685857dc,Idrissa Doumbia,,1.0,8.0,"Jun 30, 2025",Yamoussoukro,04/14/1998,1.87,defensive midfield,defensive midfield,central midfield,Cote d'Ivoire,Ivory Coast,right,Al-Ahli SC,Nomi Sports,Unknown,https://www.transfermarkt.com/idrissa-doumbia/profil/spieler/430579,26,Doumbia,Idrissa Doumbia
68635c10,Frederik Sörensen,Frederik Hillesborg Sørensen,0.4,4.0,"Jun 30, 2024",Kopenhagen,04/14/1992,1.94,centre-back,centre-back,full-back,Denmark,Denmark,right,Ternana Calcio,TMP SOCCER srl,Unknown,https://www.transfermarkt.com/frederik-sorensen/profil/spieler/91716,32,Sörensen,Frederik Sorensen
686cbe7d,Umar Sadiq,Umar Sadiq Mesbah,14.0,19.0,"Jun 30, 2028",Kaduna,02/2/1997,1.91,forward,forward,undefined,Nigeria,Nigeria,right,Real Sociedad,CAA Base Ltd,Nike,https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715,27,Sadiq,Umar Sadiq
6873f3bc,Dennis Diekmeier,,0.25,18.0,"Jun 30, 2024",Thedinghausen,10/20/1989,1.88,full-back,full-back,winger,Germany,Germany U21,right,SV Sandhausen,Sports360 GmbH,adidas,https://www.transfermarkt.com/dennis-diekmeier/profil/spieler/42044,34,Diekmeier,Dennis Diekmeier
68796d61,Shinji Okazaki,Date of birth/Age:,0.15,30.0,"Jun 30, 2024","Takarazuka, Hyogo",04/16/1986,1.75,forward,forward,winger,Japan,Japan,right,Sint-Truidense VV,PRO Profil GmbH,Mizuno,https://www.transfermarkt.com/shinji-okazaki/profil/spieler/79642,38,Okazaki,Shinji Okazaki
68829001,Gonzalo Castro,Gonzalo Castro Montilla,0.0,,,Wuppertal,06/11/1987,1.72,central midfield,central midfield,full-back,Germany,Germany,right,Retired,Sports360 GmbH,Unknown,https://www.transfermarkt.com/gonzalo-castro/profil/spieler/28947,36,Castro,Gonzalo Castro
68852c0a,Gianluca Di Chiara,,0.75,77.0,"Jun 30, 2025",Palermo,12/26/1993,1.86,full-back,full-back,winger,Italy,Italy U19,left,Parma Calcio 1913,PDP s.r.l.,adidas,https://www.transfermarkt.com/gianluca-di-chiara/profil/spieler/189340,30,Di Chiara,Gianluca Di Chiara
688b96e3,Juan Carlos,,0.3,1.0,"Jun 30, 2024",Guadalajara,01/20/1988,1.87,goalkeeper,goalkeeper,undefined,Spain,,right,Girona FC,Intermedia Sport,Unknown,https://www.transfermarkt.com/juan-carlos/profil/spieler/120705,36,Carlos,Juan Carlos
689c9cf4,Saidy Janko,,0.8,17.0,"Jun 30, 2027",Zürich,10/22/1995,1.81,full-back,full-back,winger,The Gambia,The Gambia,right,BSC Young Boys,Signature - ISCM AG,Unknown,https://www.transfermarkt.com/saidy-janko/profil/spieler/196435,28,Janko,Saidy Janko
68a26d51,Pedro Chirivella,Pedro Chirivella Burgos,7.0,5.0,"Jun 30, 2026",Valencia,05/23/1997,1.78,defensive midfield,defensive midfield,central midfield,Spain,Spain U17,right,FC Nantes,Promoesport,Puma,https://www.transfermarkt.com/pedro-chirivella/profil/spieler/242273,26,Chirivella,Pedro Chirivella
68a87d66,Ihsan Sacko,Ihsan Nino Sacko,0.35,10.0,"Jun 30, 2025",Alfortville,07/19/1997,1.83,forward,forward,attacking midfield,France,,right,FC Thun,AMS CONSULTING,Unknown,https://www.transfermarkt.com/ihsan-sacko/profil/spieler/412095,26,Sacko,Ihsan Sacko
68b78c2a,Lorenzo Ariaudo,,0.0,,,Torino,06/11/1989,1.86,centre-back,centre-back,full-back,Italy,Italy U21,left,Retired,Unknown,Unknown,https://www.transfermarkt.com/lorenzo-ariaudo/profil/spieler/84921,34,Ariaudo,Lorenzo Ariaudo
